,Country,Rank,Score,Year,Life Expectancy,Trust in the gov,Economy strength,Generosity,Perceived freedom,Family,ISO
375,North Cyprus,61,5.80999994277954,2017,82.28102204311837,0.33459131514679785,0.7199786275769255,0.3184030687807205,0.715844409149932,0.7365717886729967,
376,Slovenia,62,5.75799989700317,2017,80.69623648014007,0.09719625697322849,0.7169288834852474,0.289531422201436,0.8698472777849217,0.9018640648729258,SVN
377,Peru,63,5.71500015258789,2017,74.8856305748456,0.10133167708457416,0.5533698206602627,0.15132260304135586,0.6836366015368215,0.7567304448385738,PER
378,Mauritius,64,5.62900018692017,2017,75.16922566425214,0.09084826173792564,0.6357800743255647,0.43066990608060807,0.746294453429051,0.7510123627046716,MUS
379,Cyprus,65,5.62099981307983,2017,82.64512816508254,0.08881603481838792,0.7248037993719519,0.3236634537096935,0.5394793173952651,0.7024596620370241,CYP
380,Estonia,66,5.61100006103516,2017,77.2365406536166,0.3946712248542702,0.7060634851450791,0.11799754462266386,0.7278881938646713,0.9168601338487464,EST
381,Belarus,67,5.56899976730347,2017,75.15862178267479,0.3366599198027359,0.6182268408066701,0.18511168965578084,0.4487669759262847,0.8971616391845304,BLR
382,Libya,68,5.52500009536743,2017,70.90740731045798,0.19945866333786566,0.5889583460777685,0.18145588072971214,0.7075338794122923,0.8429071400455667,LBY
383,Turkey,69,5.5,2017,75.1546919440662,0.21466704438321313,0.6405261668807727,0.055714623335273446,0.45687992480699197,0.8306064613277099,TUR
384,Paraguay,70,5.49300003051758,2017,73.0441918439802,0.19613264384979714,0.49847895128565795,0.26745889639735787,0.7193448591851566,0.9358681272026451,PRY
385,"Hong Kong S.A.R., China",71,5.47200012207031,2017,86.20203306577741,0.6330579815224853,0.8294330254277003,0.4468164799601271,0.7458710852821281,0.7840626465067039,
386,Philippines,72,5.42999982833862,2017,69.0209575921286,0.21393544590150793,0.45847495590424253,0.23090222955431092,0.8890480260929887,0.7785532173038514,PHL
387,Serbia,73,5.39499998092651,2017,75.63133415748477,0.08809626271150756,0.571593539079545,0.2626564943891316,0.31707702574708646,0.7812058259391955,SRB
388,Jordan,74,5.33599996566772,2017,73.96063106977643,0.2580255512599055,0.5297362474766,0.20543558411011598,0.6356581833065004,0.769346138410839,JOR
389,Hungary,75,5.32399988174438,2017,76.968731745302,0.07890657574682357,0.6874254450357874,0.09354967914525215,0.26716882116125373,0.8339468326573867,HUN
390,Jamaica,76,5.31099987030029,2017,75.2782652125233,0.11903263912566589,0.49475961440427296,0.2789944723427952,0.7205593657129312,0.8495220078881054,JAM
391,Croatia,77,5.29300022125244,2017,77.45788778928704,0.09283305478503136,0.6535058038172145,0.2959197309809959,0.3885648494419382,0.6010174032384065,HRV
392,Kosovo,78,5.27899980545044,2017,71.67714262146148,0.12377913941732967,0.5086069245631194,0.3817455311904895,0.3954249437229601,0.7064894244272982,
393,China,79,5.27299976348877,2017,78.90914506751955,0.049093026970424794,0.5779268877062032,0.0343726223400079,0.7182509204442765,0.7207600562348875,CHN
394,Pakistan,80,5.26900005340576,2017,66.635361244498,0.26781387423438335,0.3885486761077457,0.3763934714443961,0.3573349629377434,0.41767139332047154,PAK
395,Indonesia,81,5.26200008392334,2017,69.9011325776656,0.03298918515731872,0.5321556835097153,0.7298922774670261,0.673489348562695,0.791298440010319,IDN
396,Venezuela,82,5.25,2017,74.41467293872316,0.1388973543837883,0.6031921631899826,0.07758209874593967,0.23394976991156938,0.8887127128182176,VEN
397,Montenegro,83,5.23699998855591,2017,76.23459348583069,0.1899046213300687,0.5992888603413473,0.23614949268052327,0.2962240052591638,0.7689038149216676,MNE
398,Morocco,84,5.2350001335144,2017,73.71182680061327,0.18901940834877218,0.46938779541607933,0.03843325354992774,0.620067088752017,0.48111072934968885,MAR
399,Azerbaijan,85,5.23400020599365,2017,71.65268406476773,0.3898007161166824,0.6166468490650672,0.05401584772393255,0.604871472837613,0.7155214539475103,AZE
400,Dominican Republic,86,5.23000001907349,2017,72.8858924262388,0.24540887933849725,0.5769690157215358,0.22309198319726437,0.8394849315167737,0.8707558298842849,DOM
401,Greece,87,5.22700023651123,2017,81.3968083561918,0.09323508734251186,0.6892832655329209,0.0,0.1454332630360808,0.7695483518935026,GRC
402,Lebanon,88,5.22499990463257,2017,78.68005035096093,0.080795177201137,0.5746243576803056,0.3155453961746062,0.43830850140986855,0.7013799071742393,LBN
403,Portugal,89,5.19500017166138,2017,80.87762343024445,0.0341787327248275,0.7030144419975116,0.11347754585732235,0.7572598740625777,0.8487924257875761,PRT
404,Bosnia and Herzegovina,90,5.18200016021729,2017,77.59885754571509,0.0,0.525137608072836,0.3924081160874864,0.3105257760617488,0.6639470976369897,BIH
405,Honduras,91,5.18100023269653,2017,73.16422114388408,0.1579673115790511,0.3905209097999627,0.28182302094765943,0.5287969118709701,0.7102716011296136,HND
406,Macedonia,92,5.17500019073486,2017,75.420248147309,0.129822922422062,0.569060008462306,0.3027902215614616,0.49511073401922234,0.7499767217641653,
407,Somalia,93,5.15100002288818,2017,56.21725319450334,0.6082394754571115,0.012103698746648187,0.3479775141374083,0.9147408720722815,0.4477604560728223,SOM
408,Vietnam,94,5.07399988174438,2017,75.6814002582439,0.1887395388734384,0.4215106046471309,0.28036632303901227,0.8675377911872789,0.7931900834863366,VNM
409,Nigeria,95,5.07399988174438,2017,54.15310088449629,0.05625916022533083,0.4189494504598187,0.27556859722878885,0.6000051160946004,0.7548678158886232,NGA
410,Tajikistan,96,5.04099988937378,2017,71.23529769538217,0.31525886698900263,0.2804806819803831,0.29710657848246175,0.7163959965880631,0.7894472836408267,TJK
411,Bhutan,97,5.01100015640259,2017,70.0289299375947,0.3734169346241838,0.4732909070981416,0.5656468145525836,0.7619273822438025,0.8320800587751381,BTN
412,Kyrgyzstan,98,5.00400018692017,2017,72.11134990728294,0.08494188612481564,0.31870376954996776,0.5113865599170677,0.6911421386905334,0.8656780657732651,KGZ
413,Nepal,99,4.96199989318848,2017,70.32735838929716,0.15717062791920494,0.2564833188046731,0.47023964465731366,0.6689051919757905,0.7322130222818225,NPL
414,Mongolia,100,4.95499992370605,2017,72.26779542419966,0.07086310038830299,0.5490991593768487,0.4038590404029196,0.5987767100885769,0.9270056698232828,MNG
415,South Africa,101,4.8289999961853,2017,58.86070532039616,0.15616687839675295,0.5637791592748925,0.166288641397702,0.7280633635107462,0.8598106180434517,ZAF
416,Tunisia,102,4.80499982833862,2017,74.27245934418367,0.1867794416076833,0.5384243541118644,0.05929463073611252,0.44007790046343703,0.5391565092386847,TUN
417,Palestinian Territories,103,4.77500009536743,2017,72.55291459253995,0.19229184810069372,0.38286421055851166,0.13623261876760598,0.3869526457905867,0.7175374453923671,
418,Egypt,104,4.7350001335144,2017,70.90806695423977,0.24634815345518882,0.5290356857017587,0.15348437559563724,0.42857687452800713,0.6193266424257219,EGY
419,Bulgaria,105,4.71400022506714,2017,77.70849206680904,0.023802165946792908,0.6208469061601503,0.13504480224411936,0.4393958299754244,0.8906013956283119,BGR
420,Sierra Leone,106,4.70900011062622,2017,52.29590955428175,0.1531207925705847,0.19693590248465553,0.3496594518798959,0.48416002781706674,0.6110467700837147,SLE
421,Cameroon,107,4.69500017166138,2017,56.900910111766336,0.11050133784059957,0.30164406440529307,0.28195377668953325,0.6538391536077972,0.5873795397556009,CMR
422,Iran,108,4.69199991226196,2017,75.21717271325468,0.1050188583340864,0.618395513447929,0.46206227230649577,0.3787666001423456,0.441799784374701,
423,Albania,109,4.64400005340576,2017,78.53822909357271,0.08585730690883654,0.5325053590363156,0.24020869925027177,0.5795661370678714,0.49900547530752876,ALB
424,Bangladesh,110,4.60799980163574,2017,71.38017788913108,0.26645656905858367,0.31360580305254737,0.20553687802654907,0.7267111751805125,0.45644083249780903,BGD
425,Namibia,111,4.57399988174438,2017,64.34109645871504,0.2006147115353015,0.5155291936848749,0.09203678684957818,0.790436162910941,0.6820368404543028,NAM
426,Kenya,112,4.55299997329712,2017,63.30588254961952,0.13922083863086449,0.29959896438694095,0.530811948706481,0.6878308936051543,0.6630870241858287,KEN
427,Mozambique,113,4.55000019073486,2017,55.95198181294248,0.3864599979049496,0.12524585614587777,0.38448592546190163,0.7304095229988826,0.5406153403648168,MOZ
428,Myanmar,114,4.54500007629395,2017,66.47169952640618,0.40666172472897755,0.19623545222364924,1.0,0.7816074135380013,0.6974134290181108,MMR
429,Senegal,115,4.53499984741211,2017,66.8999225928215,0.2486722206446579,0.2562100780469397,0.21891699183134014,0.5741329804284477,0.7324667513515798,SEN
430,Zambia,116,4.51399993896484,2017,61.41970444931793,0.16845194647045753,0.34018518943333087,0.29780162508370894,0.7012600533522652,0.6228756296781308,ZMB
431,Iraq,117,4.49700021743774,2017,70.22065561834455,0.23091526384786618,0.5894433994004983,0.2382092601095483,0.43836858156503644,0.6076176527929372,IRQ
432,Gabon,118,4.46500015258789,2017,64.99089408700661,0.1637852942671638,0.6404918843416718,0.05224516890071575,0.4744841799488937,0.7175207176298909,GAB
433,Ethiopia,119,4.46000003814697,2017,64.87628636916556,0.3563492131753961,0.18133422480679404,0.3730581154331744,0.6211068331102785,0.5368702089948887,ETH
434,Sri Lanka,120,4.44000005722046,2017,74.70352146569908,0.1586317709124967,0.5398057875043312,0.5857035078525985,0.8525854840549901,0.7823151134445799,LKA
435,Armenia,121,4.37599992752075,2017,75.15175588252761,0.057449869168522044,0.481405418425398,0.09961885963639586,0.3012588988353423,0.6255432636930442,ARM
436,India,122,4.31500005722046,2017,68.56592949105715,0.1986330796765818,0.4234743314267646,0.27627413416015595,0.7139961407442156,0.4683874155710606,IND
437,Mauritania,123,4.29199981689453,2017,62.41477062706629,0.29497029574088646,0.3466266746191952,0.24087341279527227,0.14599048723330663,0.789799676902528,MRT
438,Congo (Brazzaville),124,4.29099988937378,2017,62.581431999806384,0.17147705933611562,0.43242414510307625,0.14420201587873285,0.6608837894957975,0.5166135547871978,
439,Georgia,125,4.28599977493286,2017,75.58657107536365,0.5420254481762793,0.5081409560367843,0.06444388039658137,0.4700503822130146,0.35429289897600946,GEO
440,Congo (Kinshasa),126,4.28000020980835,2017,59.017196645908854,0.12974444632154472,0.04923243434065366,0.2940736640226762,0.3584684042674575,0.7630965427267795,
441,Mali,127,4.19000005722046,2017,58.22003545904276,0.22607901468999408,0.2545377528496562,0.21878013747382066,0.4658023032386236,0.7956625356001593,MLI
442,Ivory Coast,128,4.17999982833862,2017,53.85387415064368,0.28011973875554014,0.32235406343671574,0.24011864243322126,0.6801475155701322,0.5617748866546063,CIV
443,Cambodia,129,4.16800022125244,2017,67.63846494460073,0.14668276765284602,0.32166780729389655,0.4604873003707958,0.9622136118903475,0.6247700117701268,KHM
444,Sudan,130,4.13899993896484,2017,62.616274556816926,0.19350853655655995,0.3525383735038022,0.21754307862954061,0.022781444343681994,0.7537738498294015,SDN
445,Ghana,131,4.11999988555908,2017,62.786869001713505,0.05456804880027601,0.35665868227605385,0.3065643222948034,0.6426542389333897,0.5424555052620663,GHA
446,Ukraine,132,4.09600019454956,2017,72.9231515214173,0.049599579327663616,0.4782276883118197,0.32224014705522486,0.18682115536809699,0.8658636995267557,UKR
447,Uganda,133,4.08099985122681,2017,59.96568733791012,0.12291355147865292,0.20389016014661188,0.3887074476649877,0.6732804489124002,0.7015062535925853,UGA
448,Burkina Faso,134,4.03200006484985,2017,59.90100883396499,0.25915590878421313,0.1872108924165491,0.2993343512153993,0.49277403704233674,0.6477690568073359,BFA
449,Niger,135,4.02799987792969,2017,61.80557019328695,0.2984506197341338,0.08655564508523475,0.27285601122230574,0.5524640107646254,0.6165658954674728,NER
450,Malawi,136,3.97000002861023,2017,63.490376939303864,0.1566022719220229,0.12478422072857369,0.34265479175521224,0.709328677838165,0.3182522685732571,MWI
451,Chad,137,3.93600010871887,2017,53.582354880787605,0.1154016451915532,0.23413567537876404,0.2578692944694698,0.24662720331631674,0.5922459123195833,TCD
452,Zimbabwe,138,3.875,2017,59.21093143778494,0.20541413365080846,0.20090518966273052,0.225687984297647,0.5110290775273961,0.672490617279603,ZWE
453,Lesotho,139,3.80800008773804,2017,52.09465120576137,0.2564993391351145,0.27850695081666293,0.18792738316119267,0.5934858985944775,0.7389261102164149,LSO
454,Angola,140,3.79500007629395,2017,53.89823236561523,0.150159737898008,0.45886461710609405,0.11684690654033313,0.0,0.6857256821633343,AGO
455,Afghanistan,141,3.79399991035461,2017,58.63165156211157,0.13171829555911121,0.21460582726698005,0.3721276409317181,0.16130609367614449,0.3610783011758143,AFG
456,Botswana,142,3.76600003242493,2017,64.4547933938835,0.21232295098508394,0.5998047552048272,0.11854360186587047,0.7674855436371188,0.758459399722024,BWA
457,Benin,143,3.65700006484985,2017,59.68711772094256,0.1312254871503628,0.23043260358679413,0.24812626701851587,0.6471152923236847,0.27027621310695693,BEN
458,Madagascar,144,3.64400005340576,2017,65.66521063155368,0.14480044845870077,0.16346712763300036,0.24906182666304816,0.28742445837310016,0.5668912874559403,MDG
459,Haiti,145,3.6029999256134,2017,62.12441957814295,0.21509901997383227,0.19703710925552073,0.5837230402071946,0.04613736272567407,0.3976531467363769,HTI
460,Yemen,146,3.59299993515015,2017,63.30923034959707,0.12226248306758364,0.31627875782508424,0.12424328270380025,0.3789809780886279,0.5807757003936358,YEM
461,South Sudan,147,3.59100008010864,2017,58.00738764520714,0.25154330179804596,0.21234547368528328,0.34086539035976343,0.22341471243926359,0.3733595135152183,SSD
462,Liberia,148,3.53299999237061,2017,60.41001562881505,0.08388454884289594,0.06363265797368525,0.318050095842501,0.5057073430898322,0.5414951022443781,LBR
463,Guinea,149,3.50699996948242,2017,59.11564632464378,0.2389312031694802,0.13072183861462852,0.31598012256688335,0.5295681291755037,0.49128117192631504,GIN
464,Togo,150,3.49499988555908,2017,61.031624802852534,0.2060379307945576,0.16327256785138955,0.23493853520000085,0.5779368194009554,0.26815441486360914,TGO
465,Rwanda,151,3.47099995613098,2017,63.90033369334962,0.980427269431584,0.19710960917905387,0.3015911234880411,0.8839271323248442,0.5871863192956817,RWA
466,Syria,152,3.46199989318848,2017,70.19725119828244,0.32596293970365275,0.4154198145429325,0.5890446957761588,0.12387331598992371,0.2459387805342734,
467,Tanzania,153,3.34899997711182,2017,65.27772056866445,0.14222269991291148,0.273222819936379,0.42270237589263776,0.59250827177419,0.6469679746247259,
468,Burundi,154,2.90499997138977,2017,57.5779013393927,0.18123311251442906,0.04897597243250537,0.24393418886064897,0.09100018970297687,0.39103672454423166,BDI
469,Central African Republic,155,2.69300007820129,2017,52.77359583317746,0.12182668035295416,0.0,0.335144746641814,0.41145855782273527,0.0,CAF
470,Finland,1,7.632,2018,81.26623529411765,0.8599562363238512,0.6226145038167938,0.3377926421404683,0.94060773480663,0.9683698296836984,FIN
471,Norway,2,7.594,2018,80.89,0.7439824945295405,0.6946564885496183,0.47826086956521735,0.9475138121546962,0.9622871046228711,NOR
472,Denmark,3,7.555,2018,81.09258823529412,0.8927789934354485,0.64456106870229,0.4749163879598662,0.9433701657458564,0.9671532846715329,DNK
473,Iceland,4,7.495,2018,82.42388235294118,0.30196936542669583,0.6407442748091603,0.5903010033444815,0.9350828729281769,1.0,ISL
474,Switzerland,5,7.487,2018,82.80011764705883,0.7811816192560175,0.6774809160305343,0.4280936454849499,0.9116022099447515,0.9422141119221411,CHE
475,Netherlands,6,7.441,2018,81.382,0.6455142231947483,0.6493320610687022,0.55685618729097,0.8812154696132597,0.9051094890510949,NLD
476,Canada,7,7.328,2018,81.90294117647059,0.636761487964989,0.6345419847328244,0.536789297658863,0.9019337016574587,0.9318734793187349,CAN
477,New Zealand,8,7.324,2018,81.32411764705883,0.8512035010940919,0.6049618320610687,0.6103678929765887,0.9240331491712708,0.9738442822384429,NZL
478,Sweden,9,7.314,2018,82.39494117647058,0.838074398249453,0.6464694656488549,0.47658862876254177,0.9102209944751382,0.9130170316301703,SWE
479,Australia,10,7.272,2018,82.30811764705882,0.660831509846827,0.6393129770992366,0.6036789297658863,0.8936464088397791,0.9568126520681266,AUS
480,United Kingdom,11,7.19,2018,81.67141176470588,0.17943107221006566,0.5935114503816794,0.4381270903010034,0.6408839779005525,0.8716545012165451,GBR
481,Austria,12,7.139,2018,81.75823529411764,0.49015317286652077,0.6397900763358778,0.40468227424749165,0.8522099447513812,0.9148418491484186,AUT
482,Costa Rica,13,7.072,2018,79.61658823529412,0.2210065645514223,0.4818702290076336,0.23913043478260868,0.8729281767955801,0.887469586374696,CRI
483,Ireland,14,6.977,2018,81.32411764705883,0.6695842450765864,0.6908396946564885,0.5133779264214047,0.8480662983425414,0.9628953771289538,IRL
484,Germany,15,6.965,2018,80.89,0.6126914660831511,0.6393129770992366,0.4565217391304348,0.8093922651933702,0.8965936739659368,DEU
485,Belgium,16,6.927,2018,81.84505882352941,0.5251641137855579,0.6316793893129771,0.31438127090301005,0.8052486187845304,0.9020681265206814,BEL
486,Luxembourg,17,6.91,2018,81.90294117647059,0.7024070021881837,0.7519083969465649,0.3277591973244147,0.8729281767955801,0.9245742092457422,LUX
487,United States,18,6.886,2018,79.6744705882353,0.2910284463894967,0.6669847328244274,0.4866220735785953,0.7555248618784531,0.8947688564476887,USA
488,Israel,19,6.814,2018,81.52670588235294,0.5951859956236324,0.620706106870229,0.5919732441471571,0.7361878453038675,0.9482968369829684,ISR
489,United Arab Emirates,20,6.774,2018,75.36223529411765,,1.0,0.3110367892976589,0.39226519337016574,0.4720194647201947,ARE
490,Czech Republic,21,6.711,2018,80.68741176470589,0.07439824945295405,0.588263358778626,0.10702341137123747,0.7500000000000001,0.9057177615571778,CZE
491,Malta,22,6.627,2018,81.55564705882352,0.3107221006564551,0.6059160305343512,0.6287625418060201,0.8908839779005525,0.9276155717761557,MLT
492,France,23,6.489,2018,82.25023529411764,0.38512035010940915,0.6168893129770991,0.16387959866220736,0.7182320441988951,0.891727493917275,FRA
493,Mexico,24,6.488,2018,77.99588235294118,0.20787746170678337,0.4952290076335878,0.1153846153846154,0.6616022099447514,0.7615571776155718,MEX
494,Chile,25,6.476,2018,79.35611764705882,0.1334792122538293,0.5395992366412213,0.3294314381270903,0.595303867403315,0.809610705596107,CHL
495,Taiwan,26,6.441,2018,80.77423529411764,0.17067833698030635,0.6512404580152672,0.2525083612040134,0.5773480662983426,0.8734793187347932,TWN
496,Panama,27,6.43,2018,77.938,0.13785557986870897,0.5305343511450382,0.20903010033444816,0.824585635359116,0.8746958637469586,PAN
497,Brazil,28,6.419,2018,75.50694117647059,0.19256017505470457,0.47041984732824427,0.1839464882943144,0.680939226519337,0.8965936739659368,BRA
498,Argentina,29,6.388,2018,77.50388235294118,0.11816192560175054,0.5119274809160305,0.10367892976588629,0.7872928176795579,0.8929440389294404,ARG
499,Guatemala,30,6.382,2018,73.56788235294118,0.15536105032822756,0.3726145038167939,0.2993311036789298,0.8342541436464088,0.7712895377128954,GTM
500,Uruguay,31,6.379,2018,78.28529411764706,0.33916849015317285,0.5214694656488549,0.2173913043478261,0.8632596685082873,0.887469586374696,URY
501,Qatar,32,6.374,2018,77.61964705882353,0.3741794310722101,0.786736641221374,0.4280936454849499,0.9033149171270719,0.7925790754257908,QAT
502,Saudi Arabia,33,6.371,2018,74.29141176470588,0.27789934354485774,0.6579198473282443,0.16387959866220736,0.7030386740331492,0.809610705596107,SAU
503,Singapore,34,6.343,2018,85.14435294117646,1.0,0.7294847328244274,0.4364548494983278,0.8715469613259669,0.8826034063260342,SGP
504,Malaysia,35,6.322,2018,75.33329411764706,0.12910284463894967,0.553912213740458,0.520066889632107,0.4917127071823204,0.7652068126520681,MYS
505,Spain,36,6.31,2018,83.89988235294118,0.16192560175054704,0.5968511450381678,0.2374581939799331,0.6201657458563536,0.9355231143552312,ESP
506,Colombia,37,6.26,2018,74.34929411764706,0.08533916849015317,0.4580152671755725,0.16555183946488294,0.7334254143646409,0.8753041362530415,COL
507,Trinidad & Tobago,38,6.192,2018,72.2944705882353,0.04157549234135667,0.5834923664122138,0.2859531772575251,0.7941988950276243,0.9075425790754258,
508,Slovakia,39,6.173,2018,78.43,0.030634573304157548,0.5772900763358778,0.19732441471571907,0.4889502762430939,0.9349148418491484,SVK
509,El Salvador,40,6.167,2018,74.4650588235294,0.17943107221006566,0.3845419847328244,0.10869565217391305,0.6367403314917127,0.7487834549878346,SLV
510,Nicaragua,41,6.141,2018,76.23047058823529,0.2800875273522976,0.3187022900763359,0.34782608695652173,0.7279005524861879,0.8023114355231143,NIC
511,Poland,42,6.123,2018,78.57470588235294,0.1400437636761488,0.5610687022900763,0.18060200668896323,0.7541436464088399,0.8807785888077859,POL
512,Bahrain,43,6.105,2018,76.17258823529411,0.26914660831509846,0.6383587786259542,0.40635451505016723,0.8204419889502762,0.8309002433090026,BHR
513,Uzbekistan,44,6.096,2018,73.48105882352941,0.5667396061269147,0.34303435114503816,0.548494983277592,1.0,0.9635036496350367,UZB
514,Kuwait,45,6.083,2018,75.50694117647059,0.23194748358862144,0.7032442748091603,0.2792642140468228,0.765193370165746,0.7913625304136254,KWT
515,Thailand,46,6.072,2018,76.43305882352941,0.06345733041575492,0.4847328244274809,0.6086956521739131,0.8798342541436465,0.8619221411192215,THA
516,Italy,47,6.0,2018,83.35,0.061269146608315096,0.6030534351145038,0.2290969899665552,0.388121546961326,0.9130170316301703,ITA
517,Ecuador,48,5.973,2018,77.27235294117646,0.26258205689277897,0.4241412213740458,0.19063545150501673,0.7679558011049725,0.8090024330900244,ECU
518,Belize,49,5.956,2018,69.68976470588235,0.1947483588621444,0.38501908396946566,0.3060200668896321,0.819060773480663,0.6697080291970803,BLZ
519,Lithuania,50,5.952,2018,76.6935294117647,0.01312910284463895,0.571087786259542,0.043478260869565216,0.48342541436464087,0.9288321167883211,LTU
520,Slovenia,51,5.948,2018,80.74529411764706,0.11159737417943107,0.5815839694656488,0.2675585284280937,0.8743093922651934,0.916058394160584,SVN
521,Romania,52,5.945,2018,76.98294117647059,0.002188183807439825,0.5324427480916031,0.1471571906354515,0.7292817679558011,0.7414841849148419,ROU
522,Latvia,53,5.933,2018,75.39117647058823,0.14442013129102846,0.5477099236641221,0.15384615384615385,0.5013812154696132,0.8844282238442822,LVA
523,Japan,54,5.915,2018,84.5655294117647,0.3282275711159737,0.6173664122137404,0.13210702341137123,0.7638121546961327,0.8892944038929441,JPN
524,Mauritius,55,5.891,2018,75.76741176470588,0.10940919037199125,0.5200381679389313,0.4096989966555184,0.8066298342541436,0.8436739659367397,MUS
525,Jamaica,56,5.89,2018,76.02788235294118,0.06783369803063458,0.39074427480916024,0.1605351170568562,0.7941988950276243,0.9081508515815087,JAM
526,South Korea,57,5.875,2018,83.61047058823529,0.11159737417943107,0.6040076335877862,0.2926421404682274,0.3370165745856354,0.732360097323601,KOR
527,Northern Cyprus,58,5.835,2018,82.27917647058824,0.336980306345733,0.586354961832061,0.2993311036789298,0.6837016574585636,0.7366180048661801,
528,Russia,59,5.81,2018,73.30741176470588,0.05470459518599562,0.5491412213740458,0.10869565217391305,0.5511049723756907,0.8996350364963505,RUS
529,Kazakhstan,60,5.79,2018,74.2335294117647,0.2647702407002188,0.545324427480916,0.24749163879598662,0.6270718232044199,0.9221411192214113,KAZ
530,Cyprus,61,5.762,2018,82.27917647058824,0.07658643326039388,0.586354961832061,0.3377926421404683,0.5842541436464088,0.7244525547445256,CYP
531,Bolivia,62,5.752,2018,70.67376470588235,0.11816192560175054,0.3583015267175572,0.2357859531772575,0.8370165745856354,0.7439172749391728,BOL
532,Estonia,63,5.739,2018,77.30129411764706,0.3807439824945295,0.5725190839694656,0.14381270903010032,0.7638121546961327,0.9318734793187349,EST
533,Paraguay,64,5.681,2018,73.7704705882353,0.16192560175054704,0.3983778625954198,0.27090301003344486,0.7472375690607735,0.9257907542579076,PRY
534,Peru,65,5.663,2018,75.47800000000001,0.07439824945295405,0.4456106870229008,0.15384615384615385,0.7320441988950277,0.7597323600973237,PER
535,Kosovo,66,5.662,2018,72.69964705882353,0.05032822757111597,0.40791984732824427,0.4581939799331104,0.6187845303867404,0.7481751824817519,
536,Moldova,67,5.64,2018,73.91517647058824,0.0,0.31345419847328243,0.2859531772575251,0.32044198895027626,0.7913625304136254,
537,Turkmenistan,68,5.636,2018,70.93423529411764,0.08096280087527352,0.4847328244274809,0.3327759197324415,0.5759668508287292,0.9324817518248175,TKM
538,Hungary,69,5.62,2018,77.15658823529412,0.048140043763676144,0.5586832061068703,0.1020066889632107,0.35773480662983426,0.8521897810218979,HUN
539,Libya,70,5.566,2018,71.97611764705883,0.3238512035010941,0.469942748091603,0.1939799331103679,0.6850828729281768,0.8211678832116789,LBY
540,Philippines,71,5.524,2018,70.8184705882353,0.2297592997811816,0.36975190839694655,0.20066889632107024,0.8881215469613261,0.7980535279805353,PHL
541,Honduras,72,5.504,2018,73.97305882352941,0.16192560175054704,0.2958015267175572,0.3294314381270903,0.6339779005524863,0.7329683698296838,HND
542,Belarus,73,5.483,2018,76.23047058823529,0.336980306345733,0.4957061068702289,0.16889632107023414,0.4240331491712707,0.9111922141119222,BLR
543,Turkey,74,5.483,2018,75.82529411764706,0.2385120350109409,0.5477099236641221,0.17725752508361203,0.44751381215469616,0.8394160583941606,TUR
544,Pakistan,75,5.472,2018,68.24270588235294,0.2472647702407002,0.3110687022900763,0.36120401337792646,0.4613259668508288,0.49270072992700736,PAK
545,Hong Kong,76,5.43,2018,85.7810588235294,0.636761487964989,0.670324427480916,0.411371237458194,0.7237569060773481,0.7846715328467154,HKG
546,Portugal,77,5.41,2018,81.55564705882352,0.037199124726477024,0.5667938931297709,0.0919732441471572,0.776243093922652,0.8692214111922142,PRT
547,Serbia,78,5.398,2018,75.79635294117648,0.09409190371991247,0.4651717557251908,0.22408026755852845,0.39779005524861877,0.8327250608272506,SRB
548,Greece,79,5.358,2018,81.41094117647059,0.09628008752735229,0.5505725190839694,0.0,0.18093922651933703,0.7311435523114356,GRC
549,Lebanon,80,5.358,2018,78.69047058823529,0.2975929978118162,0.4604007633587786,0.35785953177257523,0.6947513812154696,0.7171532846715329,LBN
550,Montenegro,81,5.347,2018,77.06976470588235,0.1772428884026258,0.4852099236641221,0.18561872909698998,0.35773480662983426,0.7779805352798054,MNE
551,Croatia,82,5.321,2018,77.30129411764706,0.08533916849015317,0.5319656488549618,0.20066889632107024,0.5248618784530387,0.7062043795620438,HRV
552,Dominican Republic,83,5.302,2018,73.7415294117647,0.23194748358862144,0.46851145038167935,0.20066889632107024,0.7983425414364641,0.8765206812652069,DOM
553,Algeria,84,5.295,2018,75.85423529411764,0.29540481400437635,0.4670801526717557,0.0919732441471572,0.106353591160221,0.7019464720194647,DZA
554,Morocco,85,5.254,2018,75.33329411764706,0.16192560175054704,0.37166030534351147,0.043478260869565216,0.6353591160220995,0.4847931873479319,MAR
555,China,86,5.246,2018,79.09564705882353,0.22538293216630195,0.47185114503816794,0.048494983277591976,0.824585635359116,0.694647201946472,CHN
556,Azerbaijan,87,5.201,2018,73.42317647058823,0.38512035010940915,0.48854961832061067,0.051839464882943144,0.5939226519337016,0.7062043795620438,AZE
557,Tajikistan,88,5.199,2018,73.2784705882353,0.07439824945295405,0.2261450381679389,0.31270903010033446,0.4033149171270718,0.7092457420924574,TJK
558,Macedonia,89,5.185,2018,75.97,0.11378555798687089,0.45753816793893126,0.28929765886287623,0.5441988950276243,0.7536496350364964,
559,Jordan,90,5.161,2018,74.63870588235294,0.29321663019693656,0.3921755725190839,0.2173913043478261,0.6464088397790055,0.7694647201946472,JOR
560,Nigeria,91,5.155,2018,57.36082352941176,0.0700218818380744,0.3287213740458015,0.3361204013377927,0.6381215469613261,0.7128953771289538,NGA
561,Kyrgyzstan,92,5.131,2018,73.16270588235294,0.07658643326039388,0.25286259541984735,0.46989966555183954,0.7458563535911603,0.8613138686131387,KGZ
